"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Cntn3",0.00155816430715476,0.336057679792054,0.362,0.287,1
"Fam193b",0.00156568121124734,0.266020757300735,0.314,0.256,1
"Ddhd2",0.00159136558547814,0.126140184921203,0.477,0.397,1
"Arhgef9",0.00161131371389246,0.125315362109914,0.619,0.52,1
"Mindy3",0.00161335453084901,0.136929129549694,0.411,0.347,1
"Spats2",0.00161706795983834,0.170206961046933,0.326,0.266,1
"Higd1a",0.00162615326480233,0.474210088783566,0.252,0.196,1
"Supt20",0.00163190591525739,0.216943323105529,0.37,0.31,1
"Runx1t1",0.0016382255899783,0.118536439395696,0.524,0.435,1
"Ubap2",0.00164799101428091,0.361943733512052,0.338,0.281,1
"Efl1",0.00166914157957285,0.15493599211594,0.258,0.2,1
"Fam49b",0.00169193685106887,0.155103324290594,0.521,0.434,1
"Fam120a",0.00169850430497504,0.175174711756328,0.427,0.36,1
"Tmem175",0.00172165416535359,0.297763795606845,0.359,0.295,1
"Tma7",0.00175220400276818,0.363925044532081,0.338,0.277,1
"Ei24",0.00175412641237456,0.270114965281812,0.259,0.2,1
"Clip3",0.00177975546778115,0.157637460620835,0.315,0.254,1
"Mgat4c",0.00178298027209869,0.237004732911104,0.689,0.636,1
"Otud4",0.00178374640667621,0.20491712344477,0.336,0.275,1
"Cntn5",0.00180429849910319,-0.624303978585099,0.338,0.393,1
"Atp2b1",0.00182019168099674,-0.207427658271183,0.92,0.897,1
"Cyld",0.00183677432372781,0.169853449109812,0.409,0.339,1
"Atp13a3",0.00184265994114514,0.382085531889603,0.302,0.247,1
"Acot7",0.00185932320991532,0.313805700117486,0.356,0.301,1
"Snx24",0.0018663011942688,0.232110705471759,0.383,0.325,1
"Vps29",0.00188429114286845,0.362640525211119,0.36,0.299,1
"Ppp2r5c",0.00188603509462897,0.161870301560249,0.574,0.489,1
"Uqcr11",0.00189409398856446,0.231791645059086,0.394,0.327,1
"Tpr",0.00189449319766575,0.143866796924281,0.477,0.405,1
"Anks3",0.00189460589272914,0.340185683629254,0.344,0.291,1
"Zmat2",0.00191151329017728,0.215933514694759,0.286,0.224,1
"Sez6",0.00191187591880395,0.162578668954603,0.334,0.267,1
"Sacm1l",0.00191343575766105,0.155008972620008,0.408,0.337,1
"Gde1",0.00195635782756515,0.10039839619642,0.419,0.346,1
"Paip2",0.00197803060710199,0.129951565590193,0.503,0.427,1
"Plekhm3",0.0020200016112135,0.270482958346084,0.327,0.272,1
"Macf1",0.00202002088063199,0.116407953610677,0.771,0.675,1
"Ext1",0.00206110820554887,0.140543147684678,0.655,0.552,1
"Dock4",0.00206404020172147,0.173438202642923,0.814,0.756,1
"Mtrex",0.00207928902182513,0.169752104388771,0.28,0.22,1
"Hdac4",0.00209059331231067,0.146572039518452,0.46,0.375,1
"Irf2",0.00212643079282154,0.120405050062658,0.445,0.372,1
"Phf8",0.00217019328849037,0.182187915366162,0.3,0.241,1
"Memo1",0.00218968022409618,0.189890797475873,0.385,0.326,1
"Pbrm1",0.00221016216675192,0.124050750726446,0.461,0.392,1
"C530008M17Rik",0.00224612996165134,0.324744916839614,0.367,0.303,1
"Adam23",0.00225186216530382,0.131520825428875,0.559,0.47,1
"Exoc2",0.00228271241627775,0.162513347742916,0.314,0.258,1
"Dock10",0.00228374417452087,-0.503800141592389,0.321,0.378,1
"Fau",0.00228840110303299,0.254005171202476,0.494,0.412,1
"Tasp1",0.00230724826642799,0.181774983905617,0.4,0.34,1
"Phf14",0.00233267364843303,0.112769722878137,0.61,0.5,1
"Dph6",0.00233305833044957,0.15760243405759,0.273,0.217,1
"Kcmf1",0.00234951335744914,0.348937352009898,0.356,0.298,1
"Scamp1",0.00236077620460444,0.178540723467894,0.372,0.311,1
"Mlf2",0.00236939451169959,0.10122225554044,0.368,0.304,1
"Gns",0.00237065822126855,0.100165373457194,0.277,0.217,1
"Cep295",0.00237105613357528,0.297636525957431,0.289,0.233,1
"Smim4",0.00238217755667422,0.191341060684036,0.296,0.237,1
"Ttc4",0.00239547170998108,0.281378068849813,0.274,0.218,1
"Pkp2",0.00240043635781242,0.108888249228497,0.49,0.402,1
"Map3k3",0.00240809382193982,0.127264546608111,0.446,0.375,1
"Mphosph9",0.00241447302042442,0.14607101143091,0.359,0.297,1
"Anks1b",0.00243849039137166,0.113711991246943,0.917,0.9,1
"Cct2",0.00244610033953025,0.330184777601317,0.254,0.198,1
"Cdkal1",0.00244780197814369,0.112874489574688,0.468,0.39,1
"Prickle1",0.00245536364079018,-0.513227826510743,0.659,0.627,1
"Eif2s2",0.00245955405589737,0.262902257928899,0.386,0.319,1
"St8sia1",0.0024603654966791,0.201772061575061,0.315,0.257,1
"Tom1l2",0.00246338884709494,0.13085004510149,0.535,0.451,1
"Vdac1",0.00247840389308314,0.135466842788972,0.443,0.369,1
"Fbrsl1",0.00251005396103815,0.222070236845481,0.308,0.251,1
"Jak1",0.00253693306616956,0.292266437852977,0.442,0.382,1
"Hspa12a",0.00254621000223859,0.152526992516305,0.347,0.285,1
"Specc1",0.00256673208328031,0.15297515508631,0.615,0.509,1
"Sf3b3",0.00256775498900933,0.230431342047244,0.333,0.275,1
"Rnf187",0.00258834719268254,0.413061390331945,0.255,0.196,1
"Lrpap1",0.00258857848060385,0.12165131890008,0.308,0.249,1
"Pkia",0.00261101667944267,0.215447170907867,0.441,0.375,1
"Ube2e2",0.00263136932186591,-0.241442674035944,0.819,0.813,1
"Atp11b",0.00263566580245495,0.140888261925739,0.452,0.383,1
"Mgrn1",0.00263629726487078,0.192608267051767,0.323,0.264,1
"Eprs",0.00264350714963701,0.126271473417438,0.311,0.251,1
"Matk",0.00264811625945606,0.149371338075716,0.524,0.441,1
"A630089N07Rik",0.00267153671464981,0.594600188565698,0.256,0.205,1
"Adgrl1",0.00269134119131853,0.150079770378616,0.48,0.402,1
"Eefsec",0.00272167410232382,0.321378134693253,0.306,0.251,1
"Gm49353",0.00274124918918457,0.218959056225398,0.364,0.306,1
"Ctnna2",0.00274305398920466,0.130467465828243,0.883,0.839,1
"Atpif1",0.00274408602945913,0.226809348210683,0.471,0.41,1
"Cenpc1",0.00275467783879485,0.270842188711539,0.321,0.265,1
"Dlat",0.00276408258025574,0.107143376811592,0.367,0.303,1
"Rph3a",0.00277371332721255,0.20757615968178,0.296,0.233,1
"Trit1",0.00278046206845452,0.263329329848389,0.27,0.218,1
"Fam13c",0.00284792907363994,0.144973080722652,0.491,0.41,1
"Prdm8",0.00288563251435137,0.326968682687542,0.332,0.272,1
"Ube2l3",0.00288727966745849,0.251117200777296,0.302,0.244,1
"Rps15a",0.00289002708180923,0.298585957843309,0.426,0.366,1
"Chpf2",0.00289514258204223,0.36167099533936,0.281,0.231,1
"Iqcb1",0.00290318137962434,0.306564791550275,0.314,0.257,1
"Hnrnph1",0.00291000280636025,0.133863870010008,0.452,0.381,1
"Dgki",0.00294340969010979,-0.349684017648766,0.707,0.679,1
"Rcor1",0.00297175720355353,0.164446583815002,0.351,0.29,1
"Eri3",0.00297645761299581,0.227478027132304,0.416,0.345,1
"Ube4b",0.00298345929083768,0.159478115378182,0.415,0.354,1
"Ubr1",0.00299635175412577,0.208628755705983,0.379,0.318,1
"Ubac2",0.00302664872219585,0.181575399253366,0.435,0.363,1
"Prkacb",0.0030337403981469,-0.561382598305492,0.191,0.251,1
"Usp7",0.00303935113318404,0.108404040500782,0.336,0.273,1
"Abcc4",0.00307303999517153,0.393504480426515,0.296,0.243,1
"Atcay",0.0031142015073519,0.12549835394706,0.363,0.301,1
"Ppfia1",0.00313299825831407,0.234430685617914,0.291,0.235,1
"Rab11fip4",0.00315948671511672,0.141745537924009,0.352,0.289,1
"Srek1",0.00320155407975731,0.105452825004642,0.614,0.516,1
"Far2",0.00320853812953886,0.213786357208368,0.273,0.218,1
"Atp6v0a1",0.00321679643511739,0.12612704944056,0.701,0.597,1
"Glrx2",0.00323331071788717,0.208409501336885,0.273,0.218,1
"Pnisr",0.00324186941485054,0.107102641805214,0.733,0.618,1
"Rab3gap2",0.00328196957544407,0.331049261222879,0.332,0.28,1
"Pikfyve",0.00334179509910534,0.11139419180464,0.286,0.233,1
"Kif3a",0.00336323893766105,0.148808681371319,0.401,0.335,1
"Cbl",0.0033898724921914,0.211384753765763,0.383,0.326,1
"Srsf4",0.00340236441476798,0.238814026884766,0.267,0.216,1
"Grip1",0.00347044317619249,0.2982841200457,0.637,0.544,1
"Rnf150",0.00347410653711146,-0.421556532334222,0.454,0.478,1
"Srrt",0.00351073636829716,0.34981340215508,0.262,0.212,1
"Ttc19",0.00351704605062744,0.100270385471693,0.591,0.481,1
"Comt",0.00354440045744956,0.118265135765698,0.338,0.278,1
"Tecpr1",0.00358516681285036,0.36715278229064,0.349,0.295,1
"Sdf2",0.00359170123698406,0.146183291244259,0.266,0.214,1
"Herc4",0.0036002164414989,0.125508427306747,0.318,0.26,1
"Strada",0.00364557335477089,0.258901605190224,0.296,0.243,1
"Hagh",0.00365395246709352,0.360275152074089,0.311,0.26,1
"Rplp2",0.00366830814910419,0.226481143009772,0.473,0.406,1
"Rpl30",0.00367366919723103,0.149736757284032,0.506,0.424,1
"Rims2",0.00368137764412582,0.11668251540618,0.701,0.599,1
"Ddx39b",0.00368869474886927,0.150081938994689,0.383,0.322,1
"N4bp2l1",0.00372319269272198,0.304727283503613,0.271,0.217,1
"Ubr3",0.00372543240988957,0.106636014244493,0.64,0.545,1
"Lztfl1",0.00374723220670886,0.282260410322647,0.392,0.335,1
"Plxnc1",0.00377300114184552,0.595855285235581,0.265,0.218,1
"Dot1l",0.00378931912482037,0.171689154519946,0.387,0.33,1
"Smap1",0.00380271942910729,0.108347459776773,0.442,0.376,1
"Tnfrsf19",0.00382556054176046,0.408505024446424,0.266,0.215,1
"Faim2",0.0038307689235898,0.10113693622232,0.329,0.265,1
"Rps11",0.00388357087925446,0.12270245913874,0.4,0.329,1
"Macrod2",0.00392372244679727,0.147220025486445,0.883,0.837,1
"Smg1",0.00392824765149116,0.146632943520652,0.539,0.459,1
"Tbce",0.00394269611937552,0.196354481792684,0.36,0.302,1
"Arid2",0.00394758066284447,0.257799828153791,0.317,0.261,1
"Uba2",0.00396967126962166,0.223935486807807,0.266,0.209,1
"B230307C23Rik",0.00397094735525493,0.198652032572903,0.269,0.217,1
"Klhl7",0.00397183157891918,-0.751291828659304,0.352,0.397,1
"Fam49a",0.003992429929305,0.192849969446504,0.467,0.401,1
"Kif5c",0.00400573584049377,0.125579119293968,0.666,0.584,1
"Pgk1",0.00402024659965565,0.162305871078988,0.295,0.234,1
"Zfp799",0.00403447176829377,0.330910280348011,0.277,0.229,1
"Gpr107",0.00404600277263432,0.383399448956195,0.274,0.227,1
"Chfr",0.0040549037794981,0.116286543848894,0.423,0.355,1
"Mdga1",0.004060510812723,0.181343608126203,0.379,0.316,1
"Kansl1l",0.00411100970378741,0.114266991479501,0.598,0.502,1
"Camk2g",0.00420481062971309,0.120735135048905,0.252,0.194,1
"Ndufaf7",0.0042340588425455,0.185435989222219,0.296,0.247,1
"Rbm3",0.00431421934723733,-0.608939149319402,0.224,0.286,1
"Ap2b1",0.0043434565976918,0.130226043733947,0.559,0.476,1
"Cox7a2l",0.0043578872213708,0.170536676695372,0.317,0.258,1
"Ndufs3",0.0043752033047454,0.354661717104598,0.333,0.28,1
"Rnf38",0.00442499427194201,0.144461135051153,0.321,0.263,1
"Grin2a",0.00444533181709337,-0.152255732400587,0.879,0.898,1
"Dctn1",0.00448226806265657,-0.957835101741079,0.285,0.337,1
"Zbtb11",0.00450001958078907,0.119223499574976,0.409,0.343,1
"Nek1",0.00450151199000518,0.187583112636059,0.392,0.331,1
"Zcchc7",0.00452448438855437,0.13387209624507,0.746,0.653,1
"Desi1",0.00454984887386751,0.169172254134856,0.442,0.374,1
"Lrfn5",0.00455454119499861,-0.161311129496902,0.784,0.803,1
"Nebl",0.00455793145056905,0.147396733037253,0.772,0.677,1
"Arnt",0.0046120274143638,-0.696226045125299,0.266,0.325,1
"Cul2",0.00461470878963239,0.196955012299586,0.291,0.238,1
"Asph",0.0046541057745171,0.131136190763906,0.558,0.458,1
"Dcun1d2",0.0046541998851945,0.226567908837657,0.284,0.234,1
"Cep78",0.00466484821723565,0.221530137454481,0.288,0.232,1
"Foxn3",0.00466786547287176,-0.669483218689966,0.299,0.352,1
"Dop1a",0.00467335212180055,0.201261671434973,0.409,0.348,1
"Sms",0.00471171816888044,0.170442116868341,0.457,0.384,1
"Polr3h",0.00471589738257116,0.471688631047502,0.347,0.29,1
"Ccdc85a",0.00473202916553343,-0.437932079202641,0.523,0.557,1
"Slc35f1",0.0047699643033921,0.130693510949383,0.417,0.347,1
"Lrrc19",0.00478432319136459,0.307558327529283,0.254,0.206,1
"Eml2",0.00485919886900682,0.35609631418515,0.33,0.282,1
"Macroh2a1",0.00486534453008815,0.160643057788052,0.296,0.24,1
"Meis2",0.00490678574200187,-0.379836440045513,0.22,0.278,1
"Lmtk2",0.00491705860728302,0.156427163699997,0.405,0.344,1
"Kcng2",0.00495320539568224,0.167590536517875,0.274,0.221,1
"Sorcs2",0.00495801937037606,0.239279272526534,0.431,0.353,1
"Cipc",0.00496755121050702,0.189907912936487,0.276,0.223,1
"Khdrbs1",0.00499863974991941,0.258753363190913,0.356,0.299,1
"Rsbn1",0.00500345229511659,0.237636462475379,0.297,0.245,1
"2610507B11Rik",0.0050067293438259,0.270473618582628,0.312,0.261,1
"Rcor3",0.00505430710859444,0.452242336512643,0.353,0.3,1
"Rere",0.00506827715984876,0.119087865802371,0.801,0.734,1
"Glud1",0.00506951946459732,0.336914834490214,0.302,0.253,1
"Cab39l",0.00508050402716422,0.378920966963771,0.289,0.239,1
"Ppp6r3",0.00514548472356847,0.142856472066569,0.432,0.37,1
"Ythdc1",0.00516956578899235,0.28784299205231,0.366,0.315,1
"Ssb",0.00519351190676504,-0.105754229456133,0.362,0.3,1
"Mpp3",0.00526308451288621,0.232226758023056,0.254,0.207,1
"Bod1l",0.0052988200638162,0.326273938592902,0.353,0.301,1
"Lgr4",0.00530194865532937,0.121185015983812,0.278,0.228,1
"Phka2",0.00531687233778921,0.211026062551603,0.332,0.275,1
"Brinp1",0.00535623922249387,-0.282483330921214,0.749,0.728,1
"Tmem167",0.00543151834900959,0.271342672766663,0.367,0.313,1
"Slitrk5",0.00543414759211466,0.21181654567899,0.341,0.286,1
"Tank",0.00546709746107255,0.259947848166691,0.256,0.207,1
"Uhrf2",0.00547062923268477,0.171861102283284,0.355,0.3,1
"Kcnj3",0.00550708603543001,0.152521465396855,0.704,0.62,1
"Tiam2",0.00551868316076322,0.302253945643399,0.269,0.219,1
"Cltb",0.00559871729697048,0.397031402065694,0.277,0.228,1
"Gfm2",0.00560383172059218,0.26683748095747,0.353,0.297,1
"Celf2",0.00564380058529032,-0.131194966483407,0.947,0.957,1
"Rtl1",0.0056506136944899,0.37694848740201,0.265,0.218,1
"Chic1",0.00570105612316639,0.193099583937125,0.326,0.271,1
"Fbxo10",0.00580397473283103,0.52144896588147,0.262,0.213,1
"Entpd6",0.00584868174985214,0.118462444672977,0.289,0.241,1
"Abl1",0.00586686316803476,0.175814222094952,0.256,0.206,1
"Copg1",0.00594694413164192,0.13656283382478,0.278,0.221,1
"Trappc9",0.00595625316567582,0.111049301082023,0.486,0.406,1
"Pcdh1",0.00596323556318482,0.116900981580527,0.364,0.306,1
"Rpn2",0.0059689447304724,0.246006417395863,0.255,0.205,1
"Reps1",0.00598327470989983,0.18827303894925,0.366,0.314,1
"Ube2o",0.00605644418516447,0.175024401715565,0.262,0.213,1
"Rsrc1",0.00608570725830508,0.131882787531926,0.452,0.382,1
"Actr3b",0.006182389688599,-0.112703734104776,0.477,0.408,1
"Ndufa2",0.00630816775750912,0.106491456767588,0.265,0.207,1
"Tnrc18",0.00638534720096079,0.161848589036454,0.355,0.299,1
"Fam118b",0.00640098896609267,0.161677960485105,0.273,0.223,1
"Ralgapa1",0.00648769091439177,0.140780957052228,0.724,0.64,1
"Scn8a",0.00652091614401921,0.113962357080287,0.724,0.625,1
"Slc39a10",0.00653257649367018,0.448793587406931,0.274,0.226,1
"Agfg1",0.00653390283658021,0.143859641086183,0.337,0.283,1
"Map7d1",0.00653657754971555,0.161633784822966,0.315,0.262,1
"Arel1",0.00656471291120652,0.149380290146693,0.334,0.284,1
"Gapdh",0.00658457182026309,0.192385659271224,0.607,0.533,1
"Tdrd3",0.00661274008179932,0.220031003970454,0.293,0.244,1
"B3galt1",0.00667446335043109,-0.333413185836474,0.764,0.734,1
"Sec24a",0.00668610468191424,0.298679413434669,0.329,0.28,1
"Nectin3",0.0067311836415447,0.144975981397775,0.357,0.302,1
"Acsl1",0.00673692059615799,0.398484273821962,0.266,0.222,1
"Plaa",0.00674926678257896,0.219073599666749,0.285,0.239,1
"Mcph1",0.00687429660413408,0.184827322242878,0.319,0.267,1
"Slc12a2",0.00688549848036364,-0.218111228575199,0.291,0.229,1
"Prkaa2",0.00689600721097183,0.311667748993607,0.251,0.203,1
"Orai2",0.00694253000177321,0.236627504088032,0.417,0.354,1
"Capza1",0.00702975653862533,0.341975704800583,0.314,0.264,1
"D430042O09Rik",0.00704860975602093,0.366016947151471,0.291,0.248,1
"Nfat5",0.00709209146875762,0.10886351940098,0.615,0.524,1
"Brsk2",0.00719231570004998,0.186833234474822,0.295,0.244,1
"Zswim8",0.00727715706803363,0.346805740363072,0.256,0.209,1
"Zfp398",0.00728306553593664,0.22108744760862,0.344,0.289,1
"0610010F05Rik",0.00734287444443259,0.24912182715027,0.336,0.288,1
"Adgrb2",0.00735372394859004,0.116362122829751,0.52,0.445,1
"mt-Atp6",0.00737917869195485,-0.528997074912589,0.921,0.857,1
"Zkscan3",0.00739436917701689,0.171449993887579,0.282,0.232,1
"Ndufa10",0.00768666783703763,0.305841253391735,0.325,0.279,1
"Nr3c2",0.0077538677950455,0.128179273008415,0.789,0.721,1
"Ndufb1-ps",0.00782027099644116,0.177110907078845,0.393,0.336,1
"Scfd2",0.00784548550848667,0.123532172660697,0.36,0.305,1
"Rgs7",0.00785168465713347,0.133208285977939,0.771,0.682,1
"Caly",0.00787915539278082,0.105752577110781,0.415,0.356,1
"Phf12",0.00796694311756728,0.339409380492629,0.317,0.268,1
"Csad",0.00797166781050454,0.234698928224548,0.271,0.223,1
"Cct6a",0.00806639483768028,0.363972120874718,0.269,0.219,1
"Preb",0.00810295359929742,0.400632290804279,0.265,0.219,1
"Zfp771",0.00812215283826523,0.134401004313222,0.256,0.21,1
"Coro1c",0.00813671733287198,0.354270778257078,0.297,0.254,1
"Bcl9",0.00814152211880547,0.212170946362765,0.411,0.353,1
"Reps2",0.00826192094499362,0.113807792633652,0.577,0.484,1
"Acaca",0.00829857892776363,0.111452905330114,0.424,0.365,1
"Rps10",0.0083449761721299,0.184470932444914,0.344,0.29,1
"Nsd3",0.00835150659436801,0.10787366658901,0.577,0.495,1
"Slc39a11",0.0084159591602596,0.126696271200326,0.311,0.259,1
"Baz2a",0.00848949349516317,0.150574093647548,0.37,0.316,1
"Gabarapl1",0.00855656001660288,0.248689868658015,0.329,0.272,1
"Kmt2c",0.00858141528344863,0.104350393789048,0.606,0.523,1
"Frmd6",0.00858347843705588,0.266384828073895,0.267,0.218,1
"Cdk5r1",0.00861914478972675,0.166194557925831,0.262,0.21,1
"Syp",0.0086444283364747,0.203126234984539,0.509,0.448,1
"Camk2b",0.00865158034931979,-0.238441014024302,0.761,0.718,1
"Mif",0.00869619357098684,0.134040215260021,0.351,0.286,1
"Zdhhc21",0.00869999017562141,-0.572823430412381,0.259,0.314,1
"Atxn7l3b",0.00873307558551691,0.227924785965585,0.274,0.222,1
"Ly6e",0.0088102025769391,0.192417506819159,0.368,0.307,1
"Nploc4",0.00886962134860663,0.199198487345066,0.277,0.226,1
"Phtf2",0.00894217875076174,0.126548788347178,0.289,0.241,1
"Smpd3",0.00895850794502816,0.144557310069281,0.547,0.47,1
"Naa20",0.00901771815898387,0.313925580761448,0.299,0.25,1
"Gripap1",0.00903567519644485,0.17784101089768,0.336,0.283,1
"Zfp827",0.00905622354844697,0.126248611017323,0.367,0.306,1
"Mipep",0.00912803220616388,0.22509068656428,0.263,0.219,1
"Cop1",0.0091826086554593,0.145064134537416,0.409,0.356,1
"Clasp1",0.00921631893624558,0.124445999369853,0.475,0.409,1
"Atp5pb",0.00922640632946731,0.130120269118387,0.498,0.428,1
"Dusp3",0.00936138963001682,0.235953558206733,0.269,0.223,1
"Sugp2",0.00964671791642566,0.232827545131159,0.336,0.284,1
"Pik3c2a",0.00966650464901151,0.196349216231574,0.385,0.335,1
"Dixdc1",0.00966683992803381,-0.163267025521124,0.317,0.259,1
"Homer2",0.00968009215105002,0.132763033786577,0.445,0.374,1
"Trip11",0.00969690054087237,0.120377090328183,0.441,0.375,1
"Tnr",0.00974185252736664,0.201924688198886,0.709,0.616,1
"Chchd10",0.00975689374738518,0.156289129341923,0.401,0.338,1
"Nfix",0.00977023798935778,-0.551503014926251,0.464,0.488,1
"Mfhas1",0.0097745936819086,0.16251733063228,0.413,0.356,1
"Spock1",0.00977501384230713,0.169673637167457,0.557,0.501,1
"Hspa5",0.00980575443571096,-0.594111626169474,0.344,0.399,1
"Ago2",0.00989008558606391,0.148894770463829,0.33,0.279,1
"Rpl27",0.00999835448020647,0.384970678070753,0.273,0.227,1
"Ptma",0.0100368206892056,-0.528420332240809,0.411,0.457,1
"Trrap",0.0100680551961952,0.268625664536524,0.353,0.298,1
"Ano6",0.0100754754626,0.104421744450108,0.404,0.343,1
"Uchl1",0.0101778676163463,0.158341721389567,0.553,0.484,1
"Hnrnph3",0.0101842641187819,0.192791995113888,0.326,0.28,1
"Herc3",0.0102003696410036,0.103233129072567,0.473,0.414,1
"Cdk11b",0.0103200819790052,0.204148823308781,0.322,0.278,1
"Rpl31",0.0103293447262885,0.25075428638264,0.252,0.201,1
"Tnpo3",0.0103295169716097,0.172138503884147,0.398,0.344,1
"Swi5",0.0104111980062866,0.155248713427679,0.263,0.213,1
"Nap1l1",0.0104331531754573,0.174944968254467,0.363,0.311,1
"Psmd9",0.0104519396836699,0.233362376322396,0.258,0.213,1
"Cep126",0.01047590164494,0.354797448805204,0.262,0.216,1
"Kantr",0.0105467912250119,0.317933730731714,0.263,0.216,1
"Ablim1",0.0105887441152895,0.126579746232986,0.634,0.534,1
"Slc25a36",0.010609234771926,0.122831291557692,0.353,0.305,1
"Robo2",0.010658616463766,-0.173122144667694,0.808,0.745,1
"Mef2d",0.0107030006085721,0.119381781262102,0.363,0.31,1
"Pdlim5",0.0107629269968207,0.599211185179067,0.286,0.243,1
"Rpl8",0.0109736042942636,0.134243914374995,0.438,0.375,1
"Gpbp1",0.0110426864245689,0.299649996804452,0.259,0.216,1
"Cab39",0.0111728119351597,0.110598589435201,0.379,0.324,1
"Gak",0.0111735172321783,0.136273840595556,0.277,0.231,1
"Lrp1b",0.0113095799900574,0.148091114262942,0.898,0.909,1
"Ap1ar",0.0113373229451404,0.254931242231245,0.251,0.208,1
"Eid1",0.0113402522474932,0.100818157451962,0.432,0.371,1
"Mpv17l",0.0113573178825481,0.102074865329799,0.289,0.239,1
"Rpl11",0.0115644576402276,0.30082617153531,0.476,0.424,1
"Pkn2",0.0115951535793357,0.101901222816532,0.402,0.349,1
"Lrrc49",0.0116015790207886,0.124465591450866,0.293,0.248,1
"Setd4",0.01183864906455,0.202537394785601,0.3,0.255,1
"Fntb",0.0118677577830914,0.229516184777928,0.296,0.251,1
"Por",0.0119076645559569,0.425573884989139,0.251,0.209,1
"Arhgef4",0.0119154873269817,0.134992844214619,0.368,0.316,1
"Abhd18",0.0119490315034368,-0.116187530515166,0.417,0.345,1
"Gspt1",0.0120953048687414,0.12008125762611,0.299,0.251,1
"Ttyh1",0.0121415959110881,0.18652839476457,0.277,0.229,1
"Als2",0.0121868252851749,0.484511983688115,0.259,0.217,1
"Rpl37a",0.0122867074530972,0.139104311395257,0.48,0.424,1
"Erp29",0.0122894482518904,0.192835694193322,0.289,0.239,1
"Txnl1",0.0123053792267925,0.244523999447967,0.288,0.243,1
"Yme1l1",0.0123300284194615,0.14518381564411,0.413,0.366,1
"Dnajc5",0.0124019312056397,0.220379879371119,0.33,0.283,1
"Narf",0.0124480563112943,0.35258143966127,0.252,0.211,1
"Ndufa13",0.0125334424607841,0.264604627450913,0.426,0.375,1
"Stx3",0.0125729005959336,0.202272215914966,0.36,0.312,1
"Cdh10",0.0126378098212899,-0.214869573977603,0.477,0.511,1
"Luzp2",0.0126570504280636,-0.657822306006985,0.554,0.51,1
"Galnt11",0.0128590946327305,-0.593454466157947,0.314,0.365,1
"Fbxw8",0.0129392239708003,0.245424430828459,0.286,0.243,1
"Smoc2",0.0129799637672403,0.147708985007865,0.326,0.275,1
"Lrrc7",0.0131093455636068,-0.122441002679826,0.805,0.782,1
"Smdt1",0.0131241705355896,0.134165119427558,0.265,0.215,1
"Dzip1",0.0133159429223286,0.237057182296981,0.261,0.216,1
"Cask",0.0133221912732501,0.149690366163726,0.435,0.372,1
"Cachd1",0.013335196484299,-0.533347812698462,0.326,0.369,1
"Lnpk",0.0135228607950299,0.197145490132351,0.364,0.309,1
"Lamp1",0.0135312344078887,0.214953931317188,0.271,0.224,1
"Psma1",0.0135819282535463,0.116264547788675,0.33,0.283,1
"Arpc5",0.0135931188566092,0.167242861293611,0.353,0.307,1
"Map3k7",0.0137300762885108,-0.74532609806475,0.211,0.261,1
"Uqcrq",0.0137469987197727,0.16477109413756,0.37,0.313,1
"Chd4",0.0138966817720317,0.157833562233407,0.51,0.445,1
"Grina",0.0139065307941957,0.1561510463799,0.488,0.427,1
"Pde10a",0.0140330892857567,-0.372720266231834,0.606,0.591,1
"Mt1",0.0140649593830554,-0.331610494832753,0.454,0.5,1
"Xpo6",0.0140726410117957,0.309790245636407,0.296,0.259,1
"Psmd7",0.0141080721916818,0.290538514420157,0.297,0.262,1
"Zeb2",0.014155714702457,-0.164965637408778,0.843,0.825,1
"Uggt1",0.0141877914416259,0.245576824553094,0.263,0.224,1
"Vps37a",0.0143038775626584,0.207252946718468,0.274,0.234,1
"Naaladl2",0.014346721155172,0.240962091563163,0.379,0.313,1
"Pak1",0.0145306771448243,-0.477380849622799,0.311,0.362,1
"Ncoa5",0.0146732485066858,0.314502068014532,0.344,0.302,1
"Fbxo41",0.0146810190661172,0.155603770440662,0.312,0.274,1
"Ncbp1",0.0146966114584747,0.102730406201296,0.254,0.211,1
"Rps24",0.0149351579520409,0.153514990255914,0.577,0.511,1
"Thoc7",0.0149761356328904,0.110518278950349,0.315,0.27,1
"Wapl",0.0152516324664799,-0.101147288661706,0.461,0.395,1
"Dpp6",0.0155558817279885,-0.13911173451943,0.793,0.744,1
"Dtnbp1",0.0155607696290183,0.283028695114002,0.258,0.215,1
"Arl8b",0.0156064650597804,0.264469003156308,0.269,0.224,1
"Tbc1d14",0.0157522982130187,0.18929918192429,0.291,0.244,1
"Dnajc18",0.0160990863100954,0.208819173825434,0.269,0.228,1
"Cdh18",0.0162072984194162,0.254653396013764,0.321,0.269,1
"Sgip1",0.0162411801377441,0.102443943962664,0.809,0.706,1
"mt-Nd4",0.0162900072691156,-0.593561507866371,0.704,0.679,1
"Lmtk3",0.0162941558761041,0.335924516847011,0.3,0.26,1
"Sod1",0.0163107399328062,0.181066271007503,0.251,0.203,1
"Fgf12",0.0163133768722653,0.120408375954872,0.756,0.681,1
"Ppp1r10",0.0163699400239144,0.281485706572494,0.252,0.211,1
"Atp5g3",0.0163731963687741,0.186228668828647,0.402,0.35,1
"Cacna2d3",0.016463903563707,0.105497910393173,0.806,0.721,1
"Matr3",0.0165729295372728,0.121088665208361,0.427,0.372,1
